ID,FROM_ID,To_ID,DURATION_H,DIST_KM,Municipalicty
2,Helsingborg,14857,0.7902,60.15452,Örkelljunga
2,Helsingborg,14971,0.706227778,55.00949,Örkelljunga
2,Helsingborg,15040,0.478083333,41.92718,Örkelljunga
2,Helsingborg,15047,0.697641667,58.87705,Örkelljunga
2,Helsingborg,15087,0.605222222,49.07975,Örkelljunga
2,Helsingborg,15101,0.760741667,58.10379,Örkelljunga
2,Helsingborg,15125,0.810458333,59.74664,Örkelljunga
2,Helsingborg,15132,0.870619444,71.49877,Örkelljunga
2,Helsingborg,15283,0.747905556,66.91402,Örkelljunga
2,Helsingborg,15344,0.635797222,52.07498,Örkelljunga
2,Helsingborg,15488,0.826044444,69.80473,Örkelljunga
2,Helsingborg,15532,0.6185,54.03257,Örkelljunga
2,Helsingborg,15547,0.743341667,56.87287,Örkelljunga
2,Helsingborg,15551,0.610275,49.88093,Örkelljunga
2,Helsingborg,15767,0.607702778,51.96502,Örkelljunga
2,Helsingborg,15823,0.749394444,58.11418,Örkelljunga
2,Helsingborg,15833,0.7291,55.86599,Örkelljunga
2,Helsingborg,15922,0.647863889,52.9752,Örkelljunga
2,Helsingborg,15945,0.899269444,70.31789,Örkelljunga
2,Helsingborg,15979,0.574413889,44.55323,Örkelljunga
2,Helsingborg,16170,0.478486111,40.45468,Örkelljunga
2,Helsingborg,16276,0.530105556,44.04278,Örkelljunga
2,Helsingborg,16373,0.817097222,60.40899,Örkelljunga
2,Helsingborg,16378,0.706425,64.48109,Örkelljunga
2,Helsingborg,16401,0.561294444,44.92179,Örkelljunga
2,Helsingborg,16418,0.826988889,60.15499,Örkelljunga
2,Helsingborg,16530,0.838219444,71.22925,Örkelljunga
2,Helsingborg,16624,0.611047222,45.00382,Örkelljunga
2,Helsingborg,16659,0.453383333,39.28256,Örkelljunga
2,Helsingborg,16785,0.743502778,66.77373,Örkelljunga
2,Helsingborg,16799,0.644769444,48.88048,Örkelljunga
2,Helsingborg,16896,0.595738889,48.49238,Örkelljunga
2,Helsingborg,17001,0.576119444,47.72036,Örkelljunga
2,Helsingborg,17140,0.778777778,58.99974,Örkelljunga
2,Helsingborg,17188,0.809875,69.81204,Örkelljunga
2,Helsingborg,17284,0.649538889,52.75775,Örkelljunga
2,Helsingborg,17308,0.657066667,47.31954,Örkelljunga
2,Helsingborg,17422,0.783422222,68.52602,Örkelljunga
2,Helsingborg,17622,0.810841667,68.08667,Örkelljunga
2,Helsingborg,17678,0.604638889,44.63054,Örkelljunga
2,Helsingborg,17756,0.732744444,57.26874,Örkelljunga
2,Helsingborg,17800,0.733966667,65.69325,Örkelljunga
2,Helsingborg,17875,0.673,49.24641,Örkelljunga
2,Helsingborg,17888,0.643075,51.47613,Örkelljunga
2,Helsingborg,17897,0.805691667,69.46765,Örkelljunga
2,Helsingborg,17970,0.611213889,45.51157,Örkelljunga
2,Helsingborg,18034,0.628530556,49.60562,Örkelljunga
2,Helsingborg,18087,0.891502778,63.47873,Örkelljunga
2,Helsingborg,18234,0.732141667,55.95836,Örkelljunga
2,Helsingborg,18311,0.680361111,56.41384,Örkelljunga
2,Helsingborg,18347,0.514161111,44.81359,Örkelljunga
2,Helsingborg,18506,0.694175,51.67173,Örkelljunga
2,Helsingborg,18543,0.927038889,74.00352,Örkelljunga
2,Helsingborg,18601,0.645761111,50.7242,Örkelljunga
2,Helsingborg,18667,0.545255556,43.97464,Örkelljunga
2,Helsingborg,18702,0.638919444,56.39425,Örkelljunga
2,Helsingborg,18711,0.636627778,50.21012,Örkelljunga
2,Helsingborg,18786,0.521316667,43.97458,Örkelljunga
2,Helsingborg,18887,0.552980556,50.90682,Örkelljunga
3,Hässleholm,14,0.691002778,48.18434,Örkelljunga
3,Hässleholm,59,0.749113889,50.72553,Örkelljunga
3,Hässleholm,149,0.734966667,46.19877,Örkelljunga
3,Hässleholm,177,0.770377778,52.77023,Örkelljunga
3,Hässleholm,254,0.731913889,41.34555,Örkelljunga
3,Hässleholm,378,0.851969444,48.21539,Örkelljunga
3,Hässleholm,430,0.817963889,46.55411,Örkelljunga
3,Hässleholm,434,0.748847222,45.29526,Örkelljunga
3,Hässleholm,489,0.747977778,49.63122,Örkelljunga
3,Hässleholm,729,0.802616667,49.10078,Örkelljunga
3,Hässleholm,927,0.689013889,41.26298,Örkelljunga
3,Hässleholm,979,0.886938889,51.49032,Örkelljunga
3,Hässleholm,1104,0.685738889,40.89593,Örkelljunga
3,Hässleholm,1245,0.602519444,38.01218,Örkelljunga
3,Hässleholm,1369,0.743458333,43.45829,Örkelljunga
3,Hässleholm,1430,0.704113889,40.04761,Örkelljunga
3,Hässleholm,1578,0.788141667,44.82425,Örkelljunga
3,Hässleholm,1811,0.811636111,54.5794,Örkelljunga
3,Hässleholm,2021,0.742558333,51.37925,Örkelljunga
3,Hässleholm,2117,0.762288889,38.26599,Örkelljunga
3,Hässleholm,2161,0.638961111,37.67198,Örkelljunga
3,Hässleholm,2171,0.824563889,55.39966,Örkelljunga
3,Hässleholm,2260,0.848552778,51.40554,Örkelljunga
3,Hässleholm,2337,0.727513889,50.04339,Örkelljunga
3,Hässleholm,2399,0.728261111,47.05607,Örkelljunga
3,Hässleholm,2658,0.581794444,32.037,Örkelljunga
3,Hässleholm,2690,0.705147222,47.25431,Örkelljunga
3,Hässleholm,2712,0.731805556,36.89457,Örkelljunga
3,Hässleholm,2802,0.562163889,36.01039,Örkelljunga
3,Hässleholm,2854,0.696141667,46.55098,Örkelljunga
3,Hässleholm,2895,0.656680556,39.52095,Örkelljunga
3,Hässleholm,3052,0.6661,40.74175,Örkelljunga
3,Hässleholm,3117,0.743755556,42.52327,Örkelljunga
3,Hässleholm,3238,0.760533333,51.598,Örkelljunga
3,Hässleholm,3282,0.708366667,48.89239,Örkelljunga
3,Hässleholm,3319,0.756366667,50.81991,Örkelljunga
3,Hässleholm,3410,0.699377778,49.1805,Örkelljunga
3,Hässleholm,3581,0.809936111,43.68633,Örkelljunga
3,Hässleholm,3692,0.736086111,43.72434,Örkelljunga
3,Hässleholm,3796,0.741297222,41.62712,Örkelljunga
3,Hässleholm,3844,0.773019444,51.76183,Örkelljunga
3,Hässleholm,3895,0.962180556,60.79329,Örkelljunga
3,Hässleholm,4069,0.800941667,44.52901,Örkelljunga
3,Hässleholm,4100,0.765136111,52.35695,Örkelljunga
3,Hässleholm,4101,0.740791667,49.55372,Örkelljunga
3,Hässleholm,4147,0.660938889,41.71682,Örkelljunga
3,Hässleholm,4182,0.689369444,42.56207,Örkelljunga
3,Hässleholm,4187,0.6138,37.18774,Örkelljunga
3,Hässleholm,4214,0.749769444,43.49594,Örkelljunga
3,Hässleholm,4256,0.683083333,40.57926,Örkelljunga
3,Hässleholm,4257,0.850877778,54.68055,Örkelljunga
3,Hässleholm,4514,0.738225,43.27467,Örkelljunga
3,Hässleholm,4683,0.739291667,50.69023,Örkelljunga
3,Hässleholm,4822,0.610086111,38.26113,Örkelljunga
3,Hässleholm,4843,0.707788889,44.93433,Örkelljunga
3,Hässleholm,4860,0.728011111,43.05259,Örkelljunga
3,Hässleholm,4886,0.760955556,44.48844,Örkelljunga
3,Hässleholm,4922,0.793233333,47.40186,Örkelljunga
3,Hässleholm,4947,0.737947222,42.60009,Örkelljunga
3,Hässleholm,5013,0.660986111,40.42218,Örkelljunga
3,Hässleholm,5057,0.657847222,40.93226,Örkelljunga
3,Hässleholm,5159,0.804947222,52.27731,Örkelljunga
3,Hässleholm,5268,0.731691667,49.98639,Örkelljunga
3,Hässleholm,5388,0.737977778,45.70131,Örkelljunga
3,Hässleholm,5460,0.601730556,32.76603,Örkelljunga
3,Hässleholm,5544,0.578736111,35.86521,Örkelljunga
3,Hässleholm,5628,0.680666667,39.58758,Örkelljunga
3,Hässleholm,5679,0.772888889,37.41565,Örkelljunga
3,Hässleholm,5846,0.686847222,40.39391,Örkelljunga
3,Hässleholm,5929,0.838661111,55.36969,Örkelljunga
3,Hässleholm,5953,0.643311111,46.39952,Örkelljunga
3,Hässleholm,6049,0.727355556,39.20745,Örkelljunga
3,Hässleholm,6071,0.740097222,36.26955,Örkelljunga
3,Hässleholm,6086,0.667094444,47.73932,Örkelljunga
3,Hässleholm,6090,0.845330556,54.19111,Örkelljunga
3,Hässleholm,6481,0.601141667,36.65615,Örkelljunga
3,Hässleholm,6502,0.787541667,47.46412,Örkelljunga
3,Hässleholm,6509,0.744036111,50.77328,Örkelljunga
3,Hässleholm,6590,0.657019444,38.523,Örkelljunga
3,Hässleholm,6627,0.725516667,50.5107,Örkelljunga
3,Hässleholm,6696,0.775327778,46.8899,Örkelljunga
3,Hässleholm,6726,0.636252778,39.73568,Örkelljunga
3,Hässleholm,6817,0.686325,41.78824,Örkelljunga
3,Hässleholm,6849,0.549205556,34.41561,Örkelljunga
3,Hässleholm,6859,0.604033333,41.05692,Örkelljunga
3,Hässleholm,6879,0.860763889,51.79123,Örkelljunga
3,Hässleholm,7322,0.774136111,46.64402,Örkelljunga
3,Hässleholm,7334,0.618519444,39.01949,Örkelljunga
3,Hässleholm,7356,0.76465,44.88455,Örkelljunga
3,Hässleholm,7395,0.722983333,40.71783,Örkelljunga
3,Hässleholm,7556,0.701055556,49.27157,Örkelljunga
3,Hässleholm,7645,0.613108333,42.05527,Örkelljunga
3,Hässleholm,7745,0.689969444,36.14951,Örkelljunga
3,Hässleholm,7908,0.6486,39.12002,Örkelljunga
3,Hässleholm,7959,0.879438889,56.59304,Örkelljunga
3,Hässleholm,7970,0.730738889,50.70835,Örkelljunga
3,Hässleholm,7997,0.770225,52.68266,Örkelljunga
3,Hässleholm,8037,0.821466667,55.32467,Örkelljunga
3,Hässleholm,8069,0.771666667,52.8347,Örkelljunga
3,Hässleholm,8138,0.853180556,55.7537,Örkelljunga
3,Hässleholm,8234,0.704686111,36.53794,Örkelljunga
3,Hässleholm,8247,0.715586111,48.57468,Örkelljunga
3,Hässleholm,8274,0.767677778,52.10148,Örkelljunga
3,Hässleholm,8492,0.750016667,42.75128,Örkelljunga
3,Hässleholm,8546,0.708191667,42.06164,Örkelljunga
3,Hässleholm,8621,0.774616667,50.30984,Örkelljunga
3,Hässleholm,8691,0.594008333,36.4858,Örkelljunga
3,Hässleholm,8884,0.736825,41.65411,Örkelljunga
3,Hässleholm,8982,0.723347222,48.31035,Örkelljunga
3,Hässleholm,8990,0.691033333,41.3098,Örkelljunga
3,Hässleholm,9129,0.771122222,47.32877,Örkelljunga
3,Hässleholm,9388,0.756127778,43.57937,Örkelljunga
3,Hässleholm,9391,0.851569444,51.97843,Örkelljunga
3,Hässleholm,9440,0.808958333,50.30277,Örkelljunga
3,Hässleholm,9583,0.649102778,40.66986,Örkelljunga
3,Hässleholm,9591,0.663963889,40.40624,Örkelljunga
3,Hässleholm,9626,0.805705556,43.16576,Örkelljunga
3,Hässleholm,9698,0.737325,45.67721,Örkelljunga
3,Hässleholm,9796,0.718808333,49.57463,Örkelljunga
3,Hässleholm,9893,0.751016667,42.53337,Örkelljunga
3,Hässleholm,9938,0.762841667,42.83691,Örkelljunga
3,Hässleholm,9985,0.752483333,46.59213,Örkelljunga
3,Hässleholm,9999,0.786030556,52.8022,Örkelljunga
3,Hässleholm,10075,0.681722222,34.51723,Örkelljunga
3,Hässleholm,10130,0.750638889,42.72227,Örkelljunga
3,Hässleholm,10152,0.815613889,49.42846,Örkelljunga
3,Hässleholm,10200,0.851225,47.55191,Örkelljunga
3,Hässleholm,10223,0.794205556,45.48593,Örkelljunga
3,Hässleholm,10262,0.720936111,42.33421,Örkelljunga
3,Hässleholm,10279,0.819483333,49.89034,Örkelljunga
3,Hässleholm,10292,0.796925,46.73763,Örkelljunga
3,Hässleholm,10346,0.719458333,49.31294,Örkelljunga
3,Hässleholm,10374,0.559233333,31.49113,Örkelljunga
3,Hässleholm,10538,0.695066667,41.126,Örkelljunga
3,Hässleholm,10563,0.863241667,52.288,Örkelljunga
3,Hässleholm,10598,0.713513889,43.76921,Örkelljunga
3,Hässleholm,10630,0.823702778,50.2435,Örkelljunga
3,Hässleholm,10682,0.864719444,45.75121,Örkelljunga
3,Hässleholm,10796,0.673191667,39.20189,Örkelljunga
3,Hässleholm,10808,0.901133333,59.42706,Örkelljunga
3,Hässleholm,10810,0.853872222,53.82187,Örkelljunga
3,Hässleholm,10843,0.802644444,49.36561,Örkelljunga
3,Hässleholm,10876,0.735613889,46.24945,Örkelljunga
3,Hässleholm,10908,0.673327778,47.39482,Örkelljunga
3,Hässleholm,11011,0.627241667,38.07783,Örkelljunga
3,Hässleholm,11139,0.7673,43.78157,Örkelljunga
3,Hässleholm,11208,0.695130556,40.2421,Örkelljunga
3,Hässleholm,11441,0.605588889,36.86008,Örkelljunga
3,Hässleholm,11459,0.715508333,40.71746,Örkelljunga
3,Hässleholm,11500,0.709675,43.41672,Örkelljunga
3,Hässleholm,11638,0.750888889,43.6812,Örkelljunga
3,Hässleholm,11642,0.699044444,51.81605,Örkelljunga
3,Hässleholm,11645,0.625769444,38.91652,Örkelljunga
3,Hässleholm,11719,0.705197222,42.81288,Örkelljunga
3,Hässleholm,11723,0.762972222,46.86267,Örkelljunga
3,Hässleholm,11750,0.798536111,46.57891,Örkelljunga
3,Hässleholm,11810,0.914813889,57.46945,Örkelljunga
3,Hässleholm,11908,0.757802778,47.56711,Örkelljunga
3,Hässleholm,11937,0.803108333,54.32689,Örkelljunga
3,Hässleholm,11968,0.656033333,38.18418,Örkelljunga
3,Hässleholm,12009,0.690208333,51.55815,Örkelljunga
3,Hässleholm,12227,0.785561111,42.95503,Örkelljunga
3,Hässleholm,12344,0.622630556,38.44611,Örkelljunga
3,Hässleholm,12392,0.707394444,40.52101,Örkelljunga
3,Hässleholm,12408,0.712397222,42.31657,Örkelljunga
3,Hässleholm,12485,0.7561,45.82807,Örkelljunga
3,Hässleholm,12501,0.750863889,50.56917,Örkelljunga
3,Hässleholm,12505,0.692197222,40.82494,Örkelljunga
3,Hässleholm,12743,0.911827778,53.87048,Örkelljunga
3,Hässleholm,12763,0.881458333,56.67409,Örkelljunga
3,Hässleholm,12911,0.794530556,53.29797,Örkelljunga
3,Hässleholm,12946,0.734797222,50.38936,Örkelljunga
3,Hässleholm,12965,0.765480556,51.15374,Örkelljunga
3,Hässleholm,13183,0.881252778,52.86898,Örkelljunga
3,Hässleholm,13194,0.621583333,33.22968,Örkelljunga
3,Hässleholm,13221,0.831108333,54.79965,Örkelljunga
3,Hässleholm,13236,0.722122222,49.67752,Örkelljunga
3,Hässleholm,13238,0.808863889,49.7954,Örkelljunga
3,Hässleholm,13383,0.699513889,40.42635,Örkelljunga
3,Hässleholm,13560,0.582105556,34.26011,Örkelljunga
3,Hässleholm,13702,0.687991667,41.03955,Örkelljunga
3,Hässleholm,13750,0.693477778,48.4603,Örkelljunga
3,Hässleholm,13776,0.753969444,51.93336,Örkelljunga
3,Hässleholm,14105,0.777436111,48.53139,Örkelljunga
3,Hässleholm,14147,0.877688889,57.05838,Örkelljunga
3,Hässleholm,14163,0.775405556,52.94166,Örkelljunga
3,Hässleholm,14193,0.639458333,38.81954,Örkelljunga
3,Hässleholm,14283,0.705558333,43.97879,Örkelljunga
3,Hässleholm,14301,0.808388889,47.90331,Örkelljunga
3,Hässleholm,14356,0.624511111,38.44601,Örkelljunga
3,Hässleholm,14407,0.859694444,56.3908,Örkelljunga
3,Hässleholm,14472,0.506530556,29.60814,Örkelljunga
3,Hässleholm,14663,0.678725,42.76982,Örkelljunga
3,Hässleholm,14664,0.709833333,46.96012,Örkelljunga
3,Hässleholm,14675,0.731888889,45.64155,Örkelljunga
3,Hässleholm,14799,0.636619444,33.01749,Örkelljunga
3,Hässleholm,14857,0.794011111,53.95183,Örkelljunga
3,Hässleholm,14971,0.761091667,46.30688,Örkelljunga
3,Hässleholm,15040,0.649816667,44.96967,Örkelljunga
3,Hässleholm,15047,0.583711111,35.78798,Örkelljunga
3,Hässleholm,15087,0.56185,36.26814,Örkelljunga
3,Hässleholm,15101,0.769263889,44.53758,Örkelljunga
3,Hässleholm,15125,0.865322222,51.04404,Örkelljunga
3,Hässleholm,15132,0.71915,35.69156,Örkelljunga
3,Hässleholm,15283,0.743744444,51.35863,Örkelljunga
3,Hässleholm,15344,0.719413889,44.19411,Örkelljunga
3,Hässleholm,15488,0.821883333,54.24934,Örkelljunga
3,Hässleholm,15532,0.611183333,38.46168,Örkelljunga
3,Hässleholm,15547,0.798208333,48.17026,Örkelljunga
3,Hässleholm,15551,0.693891667,42.00006,Örkelljunga
3,Hässleholm,15767,0.585347222,35.67109,Örkelljunga
3,Hässleholm,15823,0.777933333,45.54875,Örkelljunga
3,Hässleholm,15833,0.783963889,47.16339,Örkelljunga
3,Hässleholm,15922,0.702727778,44.27259,Örkelljunga
3,Hässleholm,15945,0.526791667,30.51788,Örkelljunga
3,Hässleholm,15979,0.735991667,44.19527,Örkelljunga
3,Hässleholm,16170,0.708333333,48.80653,Örkelljunga
3,Hässleholm,16276,0.701841667,47.08527,Örkelljunga
3,Hässleholm,16373,0.808947222,43.65663,Örkelljunga
3,Hässleholm,16378,0.702263889,48.9257,Örkelljunga
3,Hässleholm,16401,0.733027778,47.96428,Örkelljunga
3,Hässleholm,16418,0.818838889,43.40263,Örkelljunga
3,Hässleholm,16530,0.647066667,34.2993,Örkelljunga
3,Hässleholm,16624,0.779225,46.20662,Örkelljunga
3,Hässleholm,16659,0.690322222,47.81676,Örkelljunga
3,Hässleholm,16785,0.739341667,51.21834,Örkelljunga
3,Hässleholm,16799,0.735402778,45.214,Örkelljunga
3,Hässleholm,16896,0.611402778,38.05752,Örkelljunga
3,Hässleholm,17001,0.636002778,38.87045,Örkelljunga
3,Hässleholm,17140,0.770627778,42.24738,Örkelljunga
3,Hässleholm,17188,0.662227778,35.05727,Örkelljunga
3,Hässleholm,17284,0.704405556,44.05514,Örkelljunga
3,Hässleholm,17308,0.718358333,41.94728,Örkelljunga
3,Hässleholm,17422,0.779258333,52.97062,Örkelljunga
3,Hässleholm,17622,0.696108333,35.82367,Örkelljunga
3,Hässleholm,17678,0.834483333,52.98239,Örkelljunga
3,Hässleholm,17756,0.787608333,48.56613,Örkelljunga
3,Hässleholm,17800,0.729805556,50.13786,Örkelljunga
3,Hässleholm,17875,0.658213889,40.07015,Örkelljunga
3,Hässleholm,17888,0.726691667,43.59526,Örkelljunga
3,Hässleholm,17897,0.801527778,53.91226,Örkelljunga
3,Hässleholm,17970,0.841058333,53.86342,Örkelljunga
3,Hässleholm,18034,0.660688889,39.69084,Örkelljunga
3,Hässleholm,18087,0.931130556,58.53109,Örkelljunga
3,Hässleholm,18234,0.787005556,47.25575,Örkelljunga
3,Hässleholm,18311,0.672211111,39.66148,Örkelljunga
3,Hässleholm,18347,0.659830556,40.75675,Örkelljunga
3,Hässleholm,18506,0.721638889,42.049,Örkelljunga
3,Hässleholm,18543,0.681977778,33.63441,Örkelljunga
3,Hässleholm,18601,0.700625,42.02159,Örkelljunga
3,Hässleholm,18667,0.7751,52.32649,Örkelljunga
3,Hässleholm,18702,0.553691667,35.31447,Örkelljunga
3,Hässleholm,18711,0.573477778,36.21182,Örkelljunga
3,Hässleholm,18786,0.687305556,41.35305,Örkelljunga
3,Hässleholm,18887,0.529430556,34.51729,Örkelljunga
4,Karlshamn,14,1.682433333,135.73361,Örkelljunga
4,Karlshamn,59,1.740544444,138.2748,Örkelljunga
4,Karlshamn,149,1.719877778,113.45939,Örkelljunga
4,Karlshamn,177,1.761808333,140.3195,Örkelljunga
4,Karlshamn,254,1.723344444,128.89483,Örkelljunga
4,Karlshamn,378,1.8434,135.76466,Örkelljunga
4,Karlshamn,430,1.809394444,134.10338,Örkelljunga
4,Karlshamn,434,1.740277778,132.84453,Örkelljunga
4,Karlshamn,489,1.739408333,137.1805,Örkelljunga
4,Karlshamn,729,1.794047222,136.65005,Örkelljunga
4,Karlshamn,927,1.680444444,128.81224,Örkelljunga
4,Karlshamn,979,1.878369444,139.03958,Örkelljunga
4,Karlshamn,1104,1.677169444,128.4452,Örkelljunga
4,Karlshamn,1245,1.59395,125.56145,Örkelljunga
4,Karlshamn,1369,1.734888889,131.00755,Örkelljunga
4,Karlshamn,1430,1.695544444,127.59688,Örkelljunga
4,Karlshamn,1578,1.779572222,132.37352,Örkelljunga
4,Karlshamn,1811,1.803066667,142.12867,Örkelljunga
4,Karlshamn,2021,1.733988889,138.92852,Örkelljunga
4,Karlshamn,2117,1.758638889,126.21316,Örkelljunga
4,Karlshamn,2161,1.630391667,125.22124,Örkelljunga
4,Karlshamn,2171,1.815994444,142.94894,Örkelljunga
4,Karlshamn,2260,1.839983333,138.95481,Örkelljunga
4,Karlshamn,2337,1.718944444,137.59266,Örkelljunga
4,Karlshamn,2399,1.719691667,134.60534,Örkelljunga
4,Karlshamn,2658,1.573225,119.58627,Örkelljunga
4,Karlshamn,2690,1.696577778,134.80358,Örkelljunga
4,Karlshamn,2712,1.723236111,124.44384,Örkelljunga
4,Karlshamn,2802,1.553594444,123.55966,Örkelljunga
4,Karlshamn,2854,1.687572222,134.10025,Örkelljunga
4,Karlshamn,2895,1.648111111,127.07022,Örkelljunga
4,Karlshamn,3052,1.657530556,128.29102,Örkelljunga
4,Karlshamn,3117,1.735186111,130.07254,Örkelljunga
4,Karlshamn,3238,1.751961111,139.14727,Örkelljunga
4,Karlshamn,3282,1.699797222,136.44167,Örkelljunga
4,Karlshamn,3319,1.747797222,138.36917,Örkelljunga
4,Karlshamn,3410,1.690808333,136.72977,Örkelljunga
4,Karlshamn,3581,1.801366667,131.23559,Örkelljunga
4,Karlshamn,3692,1.727516667,131.27361,Örkelljunga
4,Karlshamn,3796,1.732727778,129.17639,Örkelljunga
4,Karlshamn,3844,1.76445,139.31111,Örkelljunga
4,Karlshamn,3895,1.953611111,148.34256,Örkelljunga
4,Karlshamn,4069,1.792372222,132.07828,Örkelljunga
4,Karlshamn,4100,1.756566667,139.90622,Örkelljunga
4,Karlshamn,4101,1.732222222,137.10298,Örkelljunga
4,Karlshamn,4147,1.652369444,129.26609,Örkelljunga
4,Karlshamn,4182,1.6808,130.11134,Örkelljunga
4,Karlshamn,4187,1.605230556,124.73701,Örkelljunga
4,Karlshamn,4214,1.7412,131.04521,Örkelljunga
4,Karlshamn,4256,1.674513889,128.12852,Örkelljunga
4,Karlshamn,4257,1.842308333,142.22981,Örkelljunga
4,Karlshamn,4514,1.729655556,130.82394,Örkelljunga
4,Karlshamn,4683,1.730722222,138.2395,Örkelljunga
4,Karlshamn,4822,1.601516667,125.81041,Örkelljunga
4,Karlshamn,4843,1.699219444,132.48359,Örkelljunga
4,Karlshamn,4860,1.719441667,130.60185,Örkelljunga
4,Karlshamn,4886,1.752386111,132.0377,Örkelljunga
4,Karlshamn,4922,1.784663889,134.95113,Örkelljunga
4,Karlshamn,4947,1.729377778,130.14937,Örkelljunga
4,Karlshamn,5013,1.652416667,127.97145,Örkelljunga
4,Karlshamn,5057,1.649277778,128.48153,Örkelljunga
4,Karlshamn,5159,1.796377778,139.82658,Örkelljunga
4,Karlshamn,5268,1.723122222,137.53566,Örkelljunga
4,Karlshamn,5388,1.729408333,133.25058,Örkelljunga
4,Karlshamn,5460,1.593161111,120.3153,Örkelljunga
4,Karlshamn,5544,1.570166667,123.41448,Örkelljunga
4,Karlshamn,5628,1.672097222,127.13685,Örkelljunga
4,Karlshamn,5679,1.769238889,125.36283,Örkelljunga
4,Karlshamn,5846,1.678277778,127.94318,Örkelljunga
4,Karlshamn,5929,1.830091667,142.91897,Örkelljunga
4,Karlshamn,5953,1.634741667,133.9488,Örkelljunga
4,Karlshamn,6049,1.718786111,126.75672,Örkelljunga
4,Karlshamn,6071,1.736447222,124.21673,Örkelljunga
4,Karlshamn,6086,1.658525,135.28859,Örkelljunga
4,Karlshamn,6090,1.836761111,141.74038,Örkelljunga
4,Karlshamn,6481,1.592572222,124.20542,Örkelljunga
4,Karlshamn,6502,1.778972222,135.01339,Örkelljunga
4,Karlshamn,6509,1.735469444,138.32255,Örkelljunga
4,Karlshamn,6590,1.64845,126.07227,Örkelljunga
4,Karlshamn,6627,1.71695,138.05997,Örkelljunga
4,Karlshamn,6696,1.766758333,134.43917,Örkelljunga
4,Karlshamn,6726,1.627683333,127.28495,Örkelljunga
4,Karlshamn,6817,1.677755556,129.33751,Örkelljunga
4,Karlshamn,6849,1.540636111,121.96488,Örkelljunga
4,Karlshamn,6859,1.595463889,128.6062,Örkelljunga
4,Karlshamn,6879,1.852194444,139.3405,Örkelljunga
4,Karlshamn,7322,1.765566667,134.19328,Örkelljunga
4,Karlshamn,7334,1.60995,126.56876,Örkelljunga
4,Karlshamn,7356,1.756077778,132.43381,Örkelljunga
4,Karlshamn,7395,1.714411111,128.2671,Örkelljunga
4,Karlshamn,7556,1.692486111,136.82084,Örkelljunga
4,Karlshamn,7645,1.604538889,129.60455,Örkelljunga
4,Karlshamn,7745,1.6814,123.69878,Örkelljunga
4,Karlshamn,7908,1.640030556,126.66929,Örkelljunga
4,Karlshamn,7959,1.870869444,144.14231,Örkelljunga
4,Karlshamn,7970,1.722169444,138.25761,Örkelljunga
4,Karlshamn,7997,1.761655556,140.23192,Örkelljunga
4,Karlshamn,8037,1.812897222,142.87394,Örkelljunga
4,Karlshamn,8069,1.763097222,140.38397,Örkelljunga
4,Karlshamn,8138,1.844611111,143.30297,Örkelljunga
4,Karlshamn,8234,1.701036111,124.48512,Örkelljunga
4,Karlshamn,8247,1.707016667,136.12395,Örkelljunga
4,Karlshamn,8274,1.759108333,139.65075,Örkelljunga
4,Karlshamn,8492,1.741447222,130.30055,Örkelljunga
4,Karlshamn,8546,1.699622222,129.61091,Örkelljunga
4,Karlshamn,8621,1.766047222,137.85911,Örkelljunga
4,Karlshamn,8691,1.585438889,124.03506,Örkelljunga
4,Karlshamn,8884,1.728255556,129.20338,Örkelljunga
4,Karlshamn,8982,1.714780556,135.85963,Örkelljunga
4,Karlshamn,8990,1.682463889,128.85907,Örkelljunga
4,Karlshamn,9129,1.762552778,134.87803,Örkelljunga
4,Karlshamn,9388,1.747558333,131.12864,Örkelljunga
4,Karlshamn,9391,1.843,139.5277,Örkelljunga
4,Karlshamn,9440,1.800388889,137.85205,Örkelljunga
4,Karlshamn,9583,1.640533333,128.21913,Örkelljunga
4,Karlshamn,9591,1.655394444,127.95551,Örkelljunga
4,Karlshamn,9626,1.797136111,130.71502,Örkelljunga
4,Karlshamn,9698,1.728755556,133.22648,Örkelljunga
4,Karlshamn,9796,1.710238889,137.12391,Örkelljunga
4,Karlshamn,9893,1.742447222,130.08264,Örkelljunga
4,Karlshamn,9938,1.754272222,130.38618,Örkelljunga
4,Karlshamn,9985,1.743913889,134.14141,Örkelljunga
4,Karlshamn,9999,1.777461111,140.35147,Örkelljunga
4,Karlshamn,10075,1.678072222,122.46441,Örkelljunga
4,Karlshamn,10130,1.742069444,130.27153,Örkelljunga
4,Karlshamn,10152,1.807044444,136.97773,Örkelljunga
4,Karlshamn,10200,1.842655556,135.10117,Örkelljunga
4,Karlshamn,10223,1.785636111,133.0352,Örkelljunga
4,Karlshamn,10262,1.712366667,129.88348,Örkelljunga
4,Karlshamn,10279,1.810913889,137.43961,Örkelljunga
4,Karlshamn,10292,1.788355556,134.28689,Örkelljunga
4,Karlshamn,10346,1.710891667,136.8622,Örkelljunga
4,Karlshamn,10374,1.550663889,119.04041,Örkelljunga
4,Karlshamn,10538,1.686497222,128.67527,Örkelljunga
4,Karlshamn,10563,1.854672222,139.83727,Örkelljunga
4,Karlshamn,10598,1.704944444,131.31847,Örkelljunga
4,Karlshamn,10630,1.815133333,137.79277,Örkelljunga
4,Karlshamn,10682,1.85615,133.30048,Örkelljunga
